iteration,score,hiscore,hireward
966,0,2,0.9381333237300987
967,0,2,0.9381333237300987
968,0,2,0.9381333237300987
969,0,2,0.9381333237300987
970,0,2,0.9381333237300987
971,1,2,0.9381333237300987
972,0,2,0.9381333237300987
973,0,2,0.9381333237300987
974,0,2,0.9381333237300987
975,0,2,0.9381333237300987
976,0,2,0.9381333237300987
977,0,2,0.9381333237300987
978,0,2,0.9381333237300987
979,0,2,0.9381333237300987
980,0,2,0.9381333237300987
981,1,2,0.9381333237300987
982,0,2,0.9381333237300987
983,0,2,0.9381333237300987
984,0,2,0.9381333237300987
985,0,2,0.9381333237300987
986,0,2,0.9381333237300987
987,0,2,0.9381333237300987
988,0,2,0.9381333237300987
989,0,2,0.9381333237300987
990,0,2,0.9381333237300987
991,0,2,0.9381333237300987
992,0,2,0.9381333237300987
993,0,2,0.9381333237300987
994,0,2,0.9381333237300987
995,0,2,0.9381333237300987
996,0,2,0.9381333237300987
997,0,2,0.9381333237300987
998,0,2,0.9381333237300987
999,0,2,0.9381333237300987
1000,0,2,0.9381333237300987
1001,0,2,0.9381333237300987
1002,0,2,0.9381333237300987
1003,0,2,0.9381333237300987
1004,0,2,0.9381333237300987
1005,0,2,0.9381333237300987
1006,0,2,0.9381333237300987
1007,0,2,0.9381333237300987
1008,0,2,0.9381333237300987
1009,0,2,0.9381333237300987
1010,1,2,0.9381333237300987
1011,0,2,0.9381333237300987
1012,0,2,0.9381333237300987
1013,0,2,0.9381333237300987
1014,0,2,0.9381333237300987
1015,0,2,0.9381333237300987
1016,0,2,0.9381333237300987
1017,1,2,0.9381333237300987
1018,0,2,0.9381333237300987
1019,0,2,0.9381333237300987
1020,0,2,0.9381333237300987
1021,0,2,0.9381333237300987
1022,0,2,0.9381333237300987
1023,0,2,0.9381333237300987
1024,0,2,0.9381333237300987
1025,0,2,0.9381333237300987
1026,0,2,0.9381333237300987
1027,1,2,0.9381333237300987
1028,0,2,0.9381333237300987
1029,0,2,0.9381333237300987
1030,0,2,0.9381333237300987
1031,0,2,0.9381333237300987
1032,0,2,0.9381333237300987
1033,0,2,0.9381333237300987
1034,0,2,0.9381333237300987
1035,0,2,0.9381333237300987
1036,0,2,0.9381333237300987
1037,0,2,0.9381333237300987
1038,0,2,0.9381333237300987
1039,0,2,0.9381333237300987
1040,0,2,0.9381333237300987
1041,0,2,0.9381333237300987
1042,0,2,0.9381333237300987
1043,0,2,0.9381333237300987
1044,0,2,0.9381333237300987
1045,0,2,0.9381333237300987
1046,0,2,0.9381333237300987
1047,1,2,0.9381333237300987
1048,0,2,0.9381333237300987
1049,0,2,0.9381333237300987
1050,0,2,0.9381333237300987
1051,0,2,0.9381333237300987
1052,0,2,0.9381333237300987
1053,0,2,0.9381333237300987
1054,0,2,0.9381333237300987
1055,0,2,0.9381333237300987
1056,0,2,0.9381333237300987
1057,0,2,0.9381333237300987
1058,0,2,0.9381333237300987
1059,0,2,0.9381333237300987
1060,0,2,0.9381333237300987
1061,0,2,0.9381333237300987
1062,0,2,0.9381333237300987
1063,0,2,0.9381333237300987
1064,0,2,0.9381333237300987
1065,0,2,0.9381333237300987
1066,0,2,0.9381333237300987
1067,0,2,0.9381333237300987
1068,0,2,0.9381333237300987
1069,0,2,0.9381333237300987
1070,1,2,0.9381333237300987
1071,0,2,0.9381333237300987
1072,0,2,0.9381333237300987
1073,0,2,0.9381333237300987
1074,0,2,0.9381333237300987
1075,0,2,0.9381333237300987
1076,0,2,0.9381333237300987
1077,0,2,0.9381333237300987
1078,0,2,0.9381333237300987
1079,0,2,0.9381333237300987
1080,0,2,0.9381333237300987
1081,0,2,0.9381333237300987
1082,0,2,0.9381333237300987
